route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
55-1054,_17HIV-H01J017I-Dimanche-01,35813234-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841908,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813235-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841917,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813236-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841937,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813237-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841994,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813238-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841942,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813239-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841932,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813240-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841948,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813241-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841958,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813242-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841928,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813243-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841957,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813244-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841961,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813245-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4842004,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813246-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841999,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813247-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4842027,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813248-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841952,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813249-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841971,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813250-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4842013,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813251-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841977,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813252-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841962,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813253-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841965,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813254-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841969,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813255-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841987,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813256-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841966,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813257-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841977,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813258-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841985,550123,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813259-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841978,590545,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813260-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841989,550123,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813261-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4841992,550123,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813262-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841913,550122,0
55-1054,_17HIV-H01J017I-Dimanche-01,35813263-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841910,550122,0
59-1054,_17HIV-H01J017I-Dimanche-01,35813264-_17HIV-H01J017I-Dimanche-01,POB ALLUM,0,4842009,590545,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813265-_17HIV-H01J017I-Dimanche-01,CEGEP GROY,0,4841919,490351,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813266-_17HIV-H01J017I-Dimanche-01,GAL.AYLMER,1,4841945,490352,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813267-_17HIV-H01J017I-Dimanche-01,GAL.AYLMER,1,4841919,490352,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813268-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841929,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813269-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841928,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813270-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841921,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813271-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841945,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813272-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842023,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813273-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842013,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813274-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841978,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813275-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842019,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813276-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841966,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813277-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841986,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813278-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841930,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813279-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841932,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813280-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841955,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813281-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841991,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813282-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841988,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813283-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841995,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813284-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841980,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813285-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841986,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813286-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841994,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813287-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841943,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813288-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841922,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813289-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841930,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813290-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841929,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813291-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841903,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813292-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841927,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813293-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841911,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813294-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841989,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813295-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841960,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813296-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841930,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813297-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841927,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813298-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841998,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813299-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842006,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813300-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841997,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813301-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842010,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813302-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841987,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813303-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841988,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813304-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842016,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813305-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841980,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813306-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841997,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813307-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841942,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813308-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841978,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813309-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4842019,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813310-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4842017,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813311-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841986,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813312-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841972,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813313-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4842027,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813314-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4842016,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813315-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841980,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813316-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841991,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813317-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841903,390608,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813318-_17HIV-H01J017I-Dimanche-01,FREEMAN,0,4841911,390607,0
39-1054,_17HIV-H01J017I-Dimanche-01,35813319-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841918,390608,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813320-_17HIV-H01J017I-Dimanche-01,GAM.EMOND,0,4841945,490351,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813321-_17HIV-H01J017I-Dimanche-01,GAM.EMOND,0,4841945,490351,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813322-_17HIV-H01J017I-Dimanche-01,CEGEP GROY,0,4841914,490351,0
49-1054,_17HIV-H01J017I-Dimanche-01,35813323-_17HIV-H01J017I-Dimanche-01,GAM.EMOND,0,4841922,490351,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813324-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841911,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813325-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841924,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813326-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841918,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813327-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841934,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813328-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841907,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813329-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841906,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813330-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841911,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813331-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841905,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813332-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841920,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813333-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841918,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813334-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841912,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813335-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841924,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813336-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841920,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813337-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841950,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813338-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841938,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813339-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841955,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813340-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842000,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813341-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841937,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813342-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842017,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813343-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841939,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813344-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841904,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813345-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841965,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813346-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841969,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813347-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841904,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813348-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842020,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813349-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4842009,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813350-_17HIV-H01J017I-Dimanche-01,OTTAWA,1,4841991,670417,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813351-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841920,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813352-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841910,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813353-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841914,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813354-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841906,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813355-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841911,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813356-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841905,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813357-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841920,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813358-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841918,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813359-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841912,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813360-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841924,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813361-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841920,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813362-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841950,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813363-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841938,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813364-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841937,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813365-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4842000,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813366-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841953,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813367-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841964,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813368-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4842023,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813369-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841904,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813370-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841965,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813371-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841969,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813372-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4842015,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813373-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841904,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813374-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4842019,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813375-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841954,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813376-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841975,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813377-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841965,670418,0
67-1054,_17HIV-H01J017I-Dimanche-01,35813378-_17HIV-H01J017I-Dimanche-01,LA CITÉ,0,4841973,670418,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813379-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842025,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813380-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841933,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813381-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842020,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813382-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841968,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813383-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841931,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813384-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842023,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813385-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841941,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813386-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841923,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813387-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842015,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813388-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841940,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813389-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841910,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813390-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842008,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813391-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4842024,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813392-_17HIV-H01J017I-Dimanche-01,LABROSSE,1,4841931,2970090,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813393-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841923,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813394-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841910,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813395-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841931,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813396-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841933,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813397-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841968,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813398-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841941,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813399-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841940,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813400-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842024,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813401-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842025,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813402-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842020,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813403-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842023,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813404-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842015,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813405-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4842008,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813406-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841967,2970089,0
297-1054,_17HIV-H01J017I-Dimanche-01,35813407-_17HIV-H01J017I-Dimanche-01,BUCKINGHAM,0,4841963,2970089,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813408-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841941,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813409-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842009,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813410-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842007,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813411-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841926,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813412-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841939,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813413-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841956,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813414-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842024,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813415-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842008,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813416-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842015,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813417-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841920,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813418-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842015,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813419-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842007,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813420-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841967,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813421-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842025,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813422-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841941,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813423-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841926,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813424-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841934,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813425-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841926,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813426-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841931,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813427-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842024,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813428-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841910,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813429-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841920,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813430-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841941,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813431-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842007,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813432-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842002,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813433-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841956,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813434-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4842005,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813435-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841936,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813436-_17HIV-H01J017I-Dimanche-01,LABROSSE,0,4841996,2710193,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813437-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4842002,2710192,0
271-1054,_17HIV-H01J017I-Dimanche-01,35813438-_17HIV-H01J017I-Dimanche-01,LA CITÉ,1,4841941,2710192,0
